date,triplet_id,target_symbol,hedge_symbol_1,hedge_symbol_2,alpha,beta_1,beta_2,predicted_alpha,predicted_beta_1,predicted_beta_2,kalman_gain_alpha,kalman_gain_beta_1,kalman_gain_beta_2,state_cov_trace,process_noise,measurement_noise,initial_window,method
2023-04-18,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.6020710915494485,-0.7860371125352249,3.7137012165375642,-5.672271487397691,-0.8986102741326257,3.8897512359838613,-0.5730180699560897,-0.9188902000901221,1.4370266882387441,0.40775943156962385,2.5e-05,0.0001,60,kalman_random_walk
2023-04-19,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.593646901294885,-0.8043069956771023,3.7273355882025587,-5.6020710915494485,-0.7860371125352249,3.7137012165375642,-0.2968540868811392,0.6437995004409118,-0.4804519874913243,0.4068503687924802,2.5e-05,0.0001,60,kalman_random_walk
2023-04-20,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.55363947460624,-0.6892182186301696,3.559231146301012,-5.593646901294885,-0.8043069956771023,3.7273355882025587,-0.3746694779252442,-1.0778061870064708,1.5742977916158654,0.40169954934091423,2.5e-05,0.0001,60,kalman_random_walk
2023-04-21,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.583344905317046,-0.6442121152508573,3.5021652921691553,-5.55363947460624,-0.6892182186301696,3.559231146301012,0.5813868344288704,-0.8808475537154481,1.1168778063073512,0.398571859004967,2.5e-05,0.0001,60,kalman_random_walk
2023-04-24,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.570161392228718,-0.6621302013801602,3.50931377078858,-5.583344905317046,-0.6442121152508573,3.5021652921691553,-0.2582161246554759,0.3509488503218356,-0.14001218293814538,0.39836686990603126,2.5e-05,0.0001,60,kalman_random_walk
2023-04-25,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.578761901223396,-0.6322179516043395,3.4827738163740567,-5.570161392228718,-0.6621302013801602,3.50931377078858,-0.2692601694627224,0.9364768351072699,-0.8308988023393216,0.39621514662317125,2.5e-05,0.0001,60,kalman_random_walk
2023-04-26,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.578916880400953,-0.6334610756248218,3.484106523272332,-5.578761901223396,-0.6322179516043395,3.4827738163740567,0.18371958241750663,1.4736574908848337,-1.5798532338190432,0.38972422514561417,2.5e-05,0.0001,60,kalman_random_walk
2023-04-27,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.591218583969044,-0.5954009990818283,3.427112769856123,-5.578916880400953,-0.6334610756248218,3.484106523272332,0.17945161743067234,-0.555202964969086,0.831398771509338,0.3884097266742287,2.5e-05,0.0001,60,kalman_random_walk
2023-04-28,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.5793808475750675,-0.5560350814438998,3.3638216177950913,-5.591218583969044,-0.5954009990818283,3.427112769856123,-0.18091527669011304,-0.6016264972118959,0.9672741397572987,0.38668425454148847,2.5e-05,0.0001,60,kalman_random_walk
2023-05-01,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.584321236187193,-0.5485844885195071,3.349150125294066,-5.5793808475750675,-0.5560350814438998,3.3638216177950913,0.15072987610572483,-0.2273155082682457,0.4476231366775593,0.38639166485368037,2.5e-05,0.0001,60,kalman_random_walk
2023-05-02,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.587776884480986,-0.5465171106025754,3.337604224947575,-5.584321236187193,-0.5485844885195071,3.349150125294066,0.07468229506794914,-0.04467946807160559,0.24952606955122564,0.38637344471668034,2.5e-05,0.0001,60,kalman_random_walk
2023-05-03,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.521738901931936,-0.5644468260166503,3.3238379867726784,-5.587776884480986,-0.5465171106025754,3.337604224947575,-0.7151321317219645,0.1941627395372338,0.14907601461770625,0.38567804553749396,2.5e-05,0.0001,60,kalman_random_walk
2023-05-04,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.531440597087624,-0.48554352274593426,3.241586998769307,-5.521738901931936,-0.5644468260166503,3.3238379867726784,-0.2227102923884558,1.8112894148745613,-1.888138237030859,0.37575900209573687,2.5e-05,0.0001,60,kalman_random_walk
2023-05-05,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.5285014570341655,-0.44403747797950305,3.1973938426684256,-5.531440597087624,-0.48554352274593426,3.241586998769307,0.10259919302187787,1.4488886616868801,-1.5426900625932831,0.36948411590928953,2.5e-05,0.0001,60,kalman_random_walk
2023-05-08,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.528557920523553,-0.44244340190209314,3.19587449769278,-5.5285014570341655,-0.44403747797950305,3.1973938426684256,-0.031795089353251156,0.8976383122507421,-0.855556569094915,0.3674502288889334,2.5e-05,0.0001,60,kalman_random_walk
2023-05-09,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.528048449884386,-0.4293034496829218,3.182304179654856,-5.528557920523553,-0.44244340190209314,3.19587449769278,0.04553221662227681,1.1743388231917078,-1.2128013138237967,0.3635536986156601,2.5e-05,0.0001,60,kalman_random_walk
2023-05-10,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.493422396036451,-0.38230620089854617,3.0953254801491474,-5.528048449884386,-0.4293034496829218,3.182304179654856,-0.33332434638059644,-0.4524144536231339,0.8372920081825768,0.3622388421719327,2.5e-05,0.0001,60,kalman_random_walk
2023-05-11,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.486374834436929,-0.3760390131494178,3.0723947399850213,-5.493422396036451,-0.38230620089854617,3.0953254801491474,-0.11008992637034941,-0.0978997101490285,0.35820098350856633,0.36211053225755224,2.5e-05,0.0001,60,kalman_random_walk
2023-05-12,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.488499534598586,-0.3770949146235556,3.0727989352862015,-5.486374834436929,-0.3760390131494178,3.0723947399850213,0.33628807504974195,0.1671233807894876,-0.06397423139088579,0.3619896328011811,2.5e-05,0.0001,60,kalman_random_walk
2023-05-15,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.494272341630676,-0.39405000658791633,3.0857101094736055,-5.488499534598586,-0.3770949146235556,3.0727989352862015,0.1403666375346501,0.4122655122366328,-0.3139370668784878,0.36167494153210233,2.5e-05,0.0001,60,kalman_random_walk
2023-05-16,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.417934527794959,-0.39585743599127565,3.0573898053044526,-5.494272341630676,-0.39405000658791633,3.0857101094736055,-1.2717384779611511,0.0301106018492624,0.47179790342154054,0.3592069494155602,2.5e-05,0.0001,60,kalman_random_walk
2023-05-17,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.411298080507142,-0.4209875978795507,3.0801961085872693,-5.417934527794959,-0.39585743599127565,3.0573898053044526,-0.23585871713560272,0.893123607756156,-0.8105338898367304,0.35717957186881133,2.5e-05,0.0001,60,kalman_random_walk
2023-05-18,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.419176030576979,-0.4352294894397535,3.090978259694086,-5.411298080507142,-0.4209875978795507,3.0801961085872693,0.204285537117084,0.3693108538575887,-0.2795952640734308,0.35690384336371056,2.5e-05,0.0001,60,kalman_random_walk
2023-05-19,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.421367535993547,-0.4227778279670801,3.0654997324663698,-5.419176030576979,-0.4352294894397535,3.090978259694086,0.0429805377520879,-0.24420615251798827,0.4996934039493707,0.35655267788779976,2.5e-05,0.0001,60,kalman_random_walk
2023-05-22,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.426874992698092,-0.36872922553549886,2.983910098642401,-5.421367535993547,-0.4227778279670801,3.0654997324663698,0.06621205923721525,-0.6497861822382074,0.9808915362761023,0.3547019321906205,2.5e-05,0.0001,60,kalman_random_walk
2023-05-23,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.419522182664538,-0.37591617831685664,2.982215547065222,-5.426874992698092,-0.36872922553549886,2.983910098642401,-0.18190181889855545,0.1777986616410899,0.04192166160959864,0.3546860691990081,2.5e-05,0.0001,60,kalman_random_walk
2023-05-24,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.41911473589367,-0.3679312981882088,2.9747190788094233,-5.419522182664538,-0.37591617831685664,2.982215547065222,0.03892204490196444,0.7627692379099291,-0.7161128641088402,0.3532431500764264,2.5e-05,0.0001,60,kalman_random_walk
2023-05-25,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.456600627792918,-0.36512919439039887,2.9669226658214454,-5.41911473589367,-0.3679312981882088,2.9747190788094233,0.6147271131006493,-0.0459513990721027,0.12785253880370012,0.35277870678202,2.5e-05,0.0001,60,kalman_random_walk
2023-05-26,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.441275975571026,-0.3716088477407923,2.9582470122869746,-5.456600627792918,-0.36512919439039887,2.9669226658214454,-0.25403644676023407,0.10741308119348515,0.14381613137500227,0.352721765022272,2.5e-05,0.0001,60,kalman_random_walk
2023-05-29,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.443239415442622,-0.3691682229382638,2.952026985530198,-5.441275975571026,-0.3716088477407923,2.9582470122869746,0.11292604642552106,-0.14037104662319572,0.3577410444114405,0.3525780452922195,2.5e-05,0.0001,60,kalman_random_walk
2023-05-30,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.445014040330172,-0.32297176074292216,2.9028292114844865,-5.443239415442622,-0.3691682229382638,2.952026985530198,-0.05837580470362625,1.5196201033992995,-1.6183474432788514,0.3454673062246582,2.5e-05,0.0001,60,kalman_random_walk
2023-05-31,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.423203370980499,-0.311010514451338,2.8693166719715393,-5.445014040330172,-0.32297176074292216,2.9028292114844865,-0.33620744951207016,-0.18438040778145817,0.5165896220644594,0.34497375356834103,2.5e-05,0.0001,60,kalman_random_walk
2023-06-01,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.399514768378901,-0.33226547098215703,2.8822687494981976,-5.423203370980499,-0.311010514451338,2.8693166719715393,-0.6841453173605707,0.6138597208887914,-0.3740661000137111,0.34367914791160586,2.5e-05,0.0001,60,kalman_random_walk
2023-06-02,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.403796935353935,-0.33467920868792356,2.875828111149578,-5.399514768378901,-0.33226547098215703,2.8822687494981976,0.08862268585144961,0.049954128289044136,0.13329388423673533,0.3437154741482745,2.5e-05,0.0001,60,kalman_random_walk
2023-06-05,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.406019270572755,-0.33679170866516916,2.87432999055465,-5.403796935353935,-0.33467920868792356,2.875828111149578,0.10410810709732797,0.09896273613975677,0.07018135608913992,0.3437553487214753,2.5e-05,0.0001,60,kalman_random_walk
2023-06-06,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.395803771769686,-0.3484291126790672,2.8721878355628374,-5.406019270572755,-0.33679170866516916,2.87432999055465,-0.15720255970020036,0.1790837368313954,0.032964836517468704,0.3437506316109381,2.5e-05,0.0001,60,kalman_random_walk
2023-06-07,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.39808447214245,-0.3363373627722862,2.8607845536623575,-5.395803771769686,-0.3484291126790672,2.8721878355628374,-0.1719568500197609,0.9116757510223481,-0.8597676656303892,0.34156892357682345,2.5e-05,0.0001,60,kalman_random_walk
2023-06-08,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.397669938680452,-0.3321537531498345,2.8564680222806205,-5.39808447214245,-0.3363373627722862,2.8607845536623575,0.09694107000675638,0.9783615328323575,-1.0094460621974752,0.33882732822944917,2.5e-05,0.0001,60,kalman_random_walk
2023-06-09,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.412767245216683,-0.29919729668651524,2.8050781903023236,-5.397669938680452,-0.3321537531498345,2.8564680222806205,0.22374730766700762,-0.4884260901914198,0.7616150946534587,0.3376927804596883,2.5e-05,0.0001,60,kalman_random_walk
2023-06-12,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.404086441804469,-0.27365264781550724,2.7792468464973656,-5.412767245216683,-0.29919729668651524,2.8050781903023236,0.24666291889775296,0.7258449884806306,-0.7339913553413119,0.33619617697194937,2.5e-05,0.0001,60,kalman_random_walk
2023-06-13,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.399520669861747,-0.27509880148444743,2.770860225071246,-5.404086441804469,-0.27365264781550724,2.7792468464973656,-0.10830433185292394,0.034304102096228126,0.19893841423841546,0.3361989372195528,2.5e-05,0.0001,60,kalman_random_walk
2023-06-14,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.412902280457659,-0.2922557199011291,2.7875561686831407,-5.399520669861747,-0.27509880148444743,2.770860225071246,0.3826462880606902,0.4906009706118123,-0.4774194259332457,0.3354246313589447,2.5e-05,0.0001,60,kalman_random_walk
2023-06-15,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.418092070780826,-0.28978242625896605,2.7797325797681105,-5.412902280457659,-0.2922557199011291,2.7875561686831407,0.18764465533849845,-0.08942564229672977,0.28287359489603436,0.33533073135719643,2.5e-05,0.0001,60,kalman_random_walk
2023-06-16,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.426583746901298,-0.2724294149392521,2.7643553713228712,-5.418092070780826,-0.28978242625896605,2.7797325797681105,-0.44796744196337507,0.9154357727460922,-0.8112048356559979,0.3330140389866234,2.5e-05,0.0001,60,kalman_random_walk
2023-06-19,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.400045570005174,-0.22466582748827538,2.6830057367290805,-5.426583746901298,-0.2724294149392521,2.7643553713228712,-0.34938900809838297,-0.6288326627724953,1.0710105766173323,0.33073595506349573,2.5e-05,0.0001,60,kalman_random_walk
2023-06-20,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.415840357090958,-0.22904707043303996,2.683389682079685,-5.400045570005174,-0.22466582748827538,2.6830057367290805,0.39282695394840195,0.10896445207854843,-0.009548978516868725,0.3305822115389662,2.5e-05,0.0001,60,kalman_random_walk
2023-06-21,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.412418681958193,-0.2049794931011976,2.658629245119627,-5.415840357090958,-0.22904707043303996,2.683389682079685,0.12717597960807267,0.8945377936848211,-0.9202898299039887,0.3283117701971632,2.5e-05,0.0001,60,kalman_random_walk
2023-06-22,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.414183606697776,-0.21563681041615151,2.667321659827207,-5.412418681958193,-0.2049794931011976,2.658629245119627,0.07749316738784372,0.46793455611494844,-0.3816608905930898,0.32787472131931716,2.5e-05,0.0001,60,kalman_random_walk
2023-06-23,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.399641938090245,-0.1828137856923837,2.636808151909654,-5.414183606697776,-0.21563681041615151,2.667321659827207,0.23013131403114598,0.5194456024287194,-0.4828960047356428,0.3271811634842672,2.5e-05,0.0001,60,kalman_random_walk
2023-06-26,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.3972023634625295,-0.19891147706684092,2.651133550892271,-5.399641938090245,-0.1828137856923837,2.636808151909654,-0.10196901507184111,0.6728491581011484,-0.5987711169696874,0.3261126105370727,2.5e-05,0.0001,60,kalman_random_walk
2023-06-27,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.390561383489638,-0.20440122656840093,2.6509281135087535,-5.3972023634625295,-0.19891147706684092,2.651133550892271,-0.26276854675487965,0.21721696262626292,0.00812869229186469,0.3260272268960953,2.5e-05,0.0001,60,kalman_random_walk
2023-06-28,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.37610172565114,-0.20499052982886834,2.638250549977412,-5.390561383489638,-0.20440122656840093,2.6509281135087535,-0.31388874174923864,0.0127925336133714,0.275203224705915,0.3258608078096812,2.5e-05,0.0001,60,kalman_random_walk
2023-06-29,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.338891955014835,-0.20107914001222027,2.6124124708976937,-5.37610172565114,-0.20499052982886834,2.638250549977412,-0.6568099537719766,-0.06904207472190634,0.45608202457846303,0.3250347695225396,2.5e-05,0.0001,60,kalman_random_walk
2023-06-30,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.338867842627239,-0.20356946284671104,2.6143851221616274,-5.338891955014835,-0.20107914001222027,2.6124124708976937,-0.004603695525723484,0.4754688039605757,-0.3766315451569218,0.32459509241648565,2.5e-05,0.0001,60,kalman_random_walk
2023-07-03,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.29250493254355,-0.0942077442901502,2.442574496942088,-5.338867842627239,-0.20356946284671104,2.6143851221616274,-0.3937263038576757,-0.928729131822692,1.4590620456968315,0.32003883206043143,2.5e-05,0.0001,60,kalman_random_walk
2023-07-04,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.269219649474305,-0.04743865624483384,2.365134306091567,-5.29250493254355,-0.0942077442901502,2.442574496942088,-0.3460168593273303,-0.6949837333271669,1.1507530977451461,0.31732510835430355,2.5e-05,0.0001,60,kalman_random_walk
2023-07-05,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.27319163466469,-0.04551844108220591,2.356705483541403,-5.269219649474305,-0.04743865624483384,2.365134306091567,0.12191483345771129,-0.05893846541055448,0.2587115631587112,0.3172807392076532,2.5e-05,0.0001,60,kalman_random_walk
2023-07-06,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.25218947098418,0.007075409567434583,2.2995677499183826,-5.27319163466469,-0.04551844108220591,2.356705483541403,0.35060239972150464,0.8779824083301381,-0.9538363202772695,0.31476126615613403,2.5e-05,0.0001,60,kalman_random_walk
2023-07-07,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.2674682325036475,0.01596856066502698,2.281343820724181,-5.25218947098418,0.007075409567434583,2.2995677499183826,0.30563232806302415,-0.1778962562057266,0.36454668783086214,0.31447647887450575,2.5e-05,0.0001,60,kalman_random_walk
2023-07-10,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.2835593035048865,0.035003497982524515,2.254372156235133,-5.2674682325036475,0.01596856066502698,2.281343820724181,0.4757691439523583,-0.5628112530256802,0.797478659061074,0.3128888945179768,2.5e-05,0.0001,60,kalman_random_walk
2023-07-11,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.258750808726079,0.08081300613020238,2.2046742134201347,-5.2835593035048865,0.035003497982524515,2.254372156235133,0.4197369637088253,0.7750548362702906,-0.8408435822378788,0.31086467581860733,2.5e-05,0.0001,60,kalman_random_walk
2023-07-12,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.262782099616518,0.08432060418745126,2.198829049032353,-5.258750808726079,0.08081300613020238,2.2046742134201347,0.3550584666181589,-0.3089338927819086,0.5148165094160937,0.3102659968674935,2.5e-05,0.0001,60,kalman_random_walk
2023-07-13,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.285537700998191,0.10492704496648955,2.1702035335528946,-5.262782099616518,0.08432060418745126,2.198829049032353,0.5707270016017787,-0.5168244935498526,0.7179487083147396,0.3088004818627894,2.5e-05,0.0001,60,kalman_random_walk
2023-07-14,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.285792355293571,0.1031389295753917,2.171567151950926,-5.285537700998191,0.10492704496648955,2.1702035335528946,0.06147263621626936,0.43164466079605723,-0.3291726047456967,0.3084651892429594,2.5e-05,0.0001,60,kalman_random_walk
2023-07-17,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.286579103727715,0.10854104902750254,2.1607885808033145,-5.285792355293571,0.1031389295753917,2.171567151950926,0.039330377955923874,-0.27005760748137386,0.5388320569354311,0.3080381673515167,2.5e-05,0.0001,60,kalman_random_walk
2023-07-18,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.273992930066005,0.10910827917096562,2.1498610435628707,-5.286579103727715,0.10854104902750254,2.1607885808033145,-0.37209011239650713,-0.016769252793481168,0.3230551769982056,0.3077787480129529,2.5e-05,0.0001,60,kalman_random_walk
2023-07-19,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.267694216282563,0.11163575304144514,2.1527600997243206,-5.273992930066005,0.10910827917096562,2.1498610435628707,0.1822808126877074,0.07314350310202307,0.08389686074092352,0.30779127075988083,2.5e-05,0.0001,60,kalman_random_walk
2023-07-20,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.275219103928432,0.121670461593294,2.135532352879839,-5.267694216282563,0.11163575304144514,2.1527600997243206,0.2416748014893419,-0.32228204744064143,0.5532989321155283,0.30722105625816104,2.5e-05,0.0001,60,kalman_random_walk
2023-07-21,NVDA_SMH_QQQ_PLACEHOLDER,NVDA,SMH,QQQ,-5.27278369355249,0.120901515710181,2.137045505892904,-5.275219103928432,0.121670461593294,2.135532352879839,0.46032897882123036,-0.1453422702961163,0.28600854631529155,0.3068664901634073,2.5e-05,0.0001,60,kalman_random_walk
