date,triplet_id,method,model_type,feature_column,feature_value,state_0_probability,state_1_probability,state_2_probability,state_0_label,volatile_breakdown_probability,state_1_label,mean_reverting_probability,state_2_label,trending_probability,most_likely_state,most_likely_regime,viterbi_state,viterbi_regime,log_likelihood,n_states
2023-03-29,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.5770806640171555,0.16968998734624238,0.002163747929380742,0.8281462647243769,volatile_breakdown,0.16968998734624238,mean_reverting,0.002163747929380742,trending,0.8281462647243769,2,trending,2,trending,-242.60185321667203,3
2023-03-30,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.20293510359413613,0.1003667640733247,0.006334231269065808,0.8932990046576095,volatile_breakdown,0.1003667640733247,mean_reverting,0.006334231269065808,trending,0.8932990046576095,2,trending,2,trending,-242.60185321667203,3
2023-03-31,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.5144885780843083,0.06496764594748776,0.0003583043915621296,0.93467404966095,volatile_breakdown,0.06496764594748776,mean_reverting,0.0003583043915621296,trending,0.93467404966095,2,trending,2,trending,-242.60185321667203,3
2023-04-03,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.5975916578548908,0.036564458186243,0.002753893552987134,0.9606816482607698,volatile_breakdown,0.036564458186243,mean_reverting,0.002753893552987134,trending,0.9606816482607698,2,trending,2,trending,-242.60185321667203,3
2023-04-04,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.42036112300998246,0.01446415590805577,0.18548836550293468,0.8000474785890096,volatile_breakdown,0.01446415590805577,mean_reverting,0.18548836550293468,trending,0.8000474785890096,2,trending,2,trending,-242.60185321667203,3
2023-04-05,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.6360367197537266,0.006712368028438302,0.35895624318191127,0.6343313887896505,volatile_breakdown,0.006712368028438302,mean_reverting,0.35895624318191127,trending,0.6343313887896505,2,trending,2,trending,-242.60185321667203,3
2023-04-06,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.4873807259075073,0.005478531833558049,0.6475305224498432,0.3469909457165987,volatile_breakdown,0.005478531833558049,mean_reverting,0.6475305224498432,trending,0.3469909457165987,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-07,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.2943385397569087,0.0030596820789122697,0.7343804646698796,0.2625598532512082,volatile_breakdown,0.0030596820789122697,mean_reverting,0.7343804646698796,trending,0.2625598532512082,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-10,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.14263342013474062,0.002417044288666115,0.7964357050863179,0.201147250625016,volatile_breakdown,0.002417044288666115,mean_reverting,0.7964357050863179,trending,0.201147250625016,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-11,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.2992152515331807,0.001896178748649865,0.8059719585339835,0.19213186271736662,volatile_breakdown,0.001896178748649865,mean_reverting,0.8059719585339835,trending,0.19213186271736662,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-12,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.54955310803781,0.0020663135355354434,0.8053901145546825,0.19254357190978214,volatile_breakdown,0.0020663135355354434,mean_reverting,0.8053901145546825,trending,0.19254357190978214,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-13,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.0089867188116648,0.003324232964878021,0.8217599264838813,0.17491584055124063,volatile_breakdown,0.003324232964878021,mean_reverting,0.8217599264838813,trending,0.17491584055124063,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-14,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.902633824138326,0.001029588356241435,0.8013249303117735,0.19764548133198503,volatile_breakdown,0.001029588356241435,mean_reverting,0.8013249303117735,trending,0.19764548133198503,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-17,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.5757134399178,0.00026367793062878,0.8550966858026214,0.14463963626674986,volatile_breakdown,0.00026367793062878,mean_reverting,0.8550966858026214,trending,0.14463963626674986,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-18,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.12337096180104473,0.0001160166178635741,0.9407545670075602,0.05912941637457626,volatile_breakdown,0.0001160166178635741,mean_reverting,0.9407545670075602,trending,0.05912941637457626,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-19,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.016711128568166447,4.9854657356086666e-05,0.9741360864037079,0.025814058938936055,volatile_breakdown,4.9854657356086666e-05,mean_reverting,0.9741360864037079,trending,0.025814058938936055,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-20,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.34672708885250847,3.511112314344921e-05,0.9896150114457459,0.010349877431110648,volatile_breakdown,3.511112314344921e-05,mean_reverting,0.9896150114457459,trending,0.010349877431110648,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-21,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.5436807447152227,2.7987379952717416e-05,0.9947695999756272,0.00520241264442009,volatile_breakdown,2.7987379952717416e-05,mean_reverting,0.9947695999756272,trending,0.00520241264442009,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-24,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.6740730858420737,2.0375661933565934e-05,0.9961123417345029,0.0038672826035635135,volatile_breakdown,2.0375661933565934e-05,mean_reverting,0.9961123417345029,trending,0.0038672826035635135,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-25,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.12416323394873319,8.466812188459958e-06,0.9957694639921799,0.0042220691956316656,volatile_breakdown,8.466812188459958e-06,mean_reverting,0.9957694639921799,trending,0.0042220691956316656,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-26,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.0012949734735922148,4.6064283987223e-06,0.9949667538390549,0.00502863973254647,volatile_breakdown,4.6064283987223e-06,mean_reverting,0.9949667538390549,trending,0.00502863973254647,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-27,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.265227909775311,4.8801670476518095e-06,0.9943070755154972,0.005688044317455089,volatile_breakdown,4.8801670476518095e-06,mean_reverting,0.9943070755154972,trending,0.005688044317455089,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-04-28,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3357089037077234,3.5677403678227876e-06,0.990577469764519,0.009418962495113257,volatile_breakdown,3.5677403678227876e-06,mean_reverting,0.990577469764519,trending,0.009418962495113257,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-01,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.26879472684545663,6.333858266391433e-06,0.9910865252360687,0.00890714090566496,volatile_breakdown,6.333858266391433e-06,mean_reverting,0.9910865252360687,trending,0.00890714090566496,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-02,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.2008096963115435,1.7135758532778738e-05,0.9943798665255661,0.0056029977159011805,volatile_breakdown,1.7135758532778738e-05,mean_reverting,0.9943798665255661,trending,0.0056029977159011805,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-03,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.6457051637061235,3.549841414649649e-05,0.9952039362376819,0.004760565348171577,volatile_breakdown,3.549841414649649e-05,mean_reverting,0.9952039362376819,trending,0.004760565348171577,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-04,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.6091489607619535,4.6340946706622784e-05,0.9933089905901904,0.006644668463102945,volatile_breakdown,4.6340946706622784e-05,mean_reverting,0.9933089905901904,trending,0.006644668463102945,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-05,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.41061390312098983,5.0077311878955145e-05,0.9858903786666587,0.014059544021462306,volatile_breakdown,5.0077311878955145e-05,mean_reverting,0.9858903786666587,trending,0.014059544021462306,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-08,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.1000012132187924,0.00013961333433402349,0.9843616022049423,0.015498784460723761,volatile_breakdown,0.00013961333433402349,mean_reverting,0.9843616022049423,trending,0.015498784460723761,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-09,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.5216822570954376,4.633313282031551e-05,0.9776140453801393,0.022339621487040478,volatile_breakdown,4.633313282031551e-05,mean_reverting,0.9776140453801393,trending,0.022339621487040478,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-05-10,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.16746601871733213,2.4492315311552223e-05,0.9810539091536151,0.018921598531073395,volatile_breakdown,2.4492315311552223e-05,mean_reverting,0.9810539091536151,trending,0.018921598531073395,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
